timestamp,value,label
0,11,0
1,10,0
2,3,0
3,4,0
4,9,0
5,2,0
6,4,0
7,7,0
8,5,0
9,10,0
10,4,0
11,6,0
12,6,0
13,2,0
14,2,0
15,9,0
16,10,0
17,4,0
18,5,0
19,4,0
20,4,0
21,6,0
22,5,0
23,2,0
24,1,0
25,5,0
26,5,0
27,9,0
28,3,0
29,5,0
30,1,0
31,3,0
32,2,0
33,1,0
34,0,0
35,3,0
36,2,0
37,3,0
38,1,0
39,5,0
40,2,0
41,7,0
42,4,0
43,7,0
44,1,0
45,5,0
46,1,0
47,0,0
48,3,0
49,2,0
50,2,0
51,5,0
52,0,0
53,2,0
54,2,0
55,2,0
56,5,0
57,4,0
58,0,0
59,2,0
60,2,0
61,4,0
62,2,0
63,0,0
64,2,0
65,2,0
66,3,0
67,1,0
68,3,0
69,2,0
70,3,0
71,1,0
72,2,0
73,4,0
74,1,0
75,1,0
76,2,0
77,0,0
78,1,0
79,0,0
80,2,0
81,2,0
82,1,0
83,2,0
84,1,0
85,2,0
86,2,0
87,3,0
88,3,0
89,2,0
90,2,0
91,1,0
92,0,0
93,1,0
94,2,0
95,2,0
96,1,0
97,3,0
98,8,0
99,7,0
100,6,0
101,3,0
102,7,0
103,3,0
104,4,0
105,2,0
106,2,0
107,5,0
108,1,0
109,0,0
110,0,0
111,2,0
112,4,0
113,2,0
114,0,0
115,2,0
116,0,0
117,0,0
118,5,0
119,0,0
120,1,0
121,2,0
122,5,0
123,8,0
124,0,0
125,1,0
126,0,0
127,0,0
128,2,0
129,3,0
130,2,0
131,2,0
132,3,0
133,2,0
134,0,0
135,8,0
136,2,0
137,4,0
138,3,0
139,6,0
140,1,0
141,5,0
142,4,0
143,1,0
144,0,0
145,3,0
146,3,0
147,1,0
148,1,0
149,2,0
150,2,0
151,3,0
152,1,0
153,3,0
154,3,0
155,2,0
156,2,0
157,6,0
158,1,0
159,5,0
160,7,0
161,4,0
162,3,0
163,0,0
164,1,0
165,3,0
166,2,0
167,3,0
168,8,0
169,6,0
170,3,0
171,2,0
172,3,0
173,3,0
174,3,0
175,7,0
176,3,0
177,2,0
178,3,0
179,3,0
180,1,0
181,3,0
182,6,0
183,8,0
184,5,0
185,10,0
186,1,0
187,3,0
188,3,0
189,4,0
190,4,0
191,1,0
192,3,0
193,7,0
194,3,0
195,2,0
196,7,0
197,3,0
198,3,0
199,4,0
200,2,0
201,3,0
202,4,0
203,6,0
204,5,0
205,3,0
206,6,0
207,6,0
208,4,0
209,3,0
210,7,0
211,11,0
212,16,0
213,10,0
214,4,0
215,1,0
216,4,0
217,4,0
218,3,0
219,9,0
220,4,0
221,2,0
222,5,0
223,1,0
224,6,0
225,7,0
226,9,0
227,9,0
228,2,0
229,6,0
230,4,0
231,3,0
232,16,0
233,8,0
234,3,0
235,2,0
236,7,0
237,6,0
238,7,0
239,8,0
240,7,0
241,9,0
242,5,0
243,10,0
244,5,0
245,5,0
246,10,0
247,6,0
248,7,0
249,6,0
250,3,0
251,3,0
252,2,0
253,1,0
254,11,0
255,22,0
256,12,0
257,5,0
258,6,0
259,6,0
260,4,0
261,9,0
262,2,0
263,2,0
264,4,0
265,8,0
266,3,0
267,7,0
268,10,0
269,6,0
270,7,0
271,3,0
272,1,0
273,4,0
274,1,0
275,4,0
276,5,0
277,3,0
278,2,0
279,8,0
280,6,0
281,13,0
282,5,0
283,3,0
284,2,0
285,5,0
286,2,0
287,1,0
288,2,0
289,7,0
290,2,0
291,4,0
292,5,0
293,1,0
294,2,0
295,0,0
296,1,0
297,1,0
298,2,0
299,1,0
300,2,0
301,1,0
302,4,0
303,3,0
304,2,0
305,8,0
306,1,0
307,3,0
308,6,0
309,2,0
310,4,0
311,2,0
312,3,0
313,1,0
314,7,0
315,5,0
316,8,0
317,5,0
318,4,0
319,3,0
320,3,0
321,5,0
322,1,0
323,8,0
324,5,0
325,6,0
326,3,0
327,2,0
328,5,0
329,9,0
330,7,0
331,8,0
332,6,0
333,7,0
334,6,0
335,5,0
336,1,0
337,3,0
338,1,0
339,1,0
340,2,0
341,0,0
342,2,0
343,2,0
344,3,0
345,4,0
346,3,0
347,2,0
348,3,0
349,4,0
350,1,0
351,1,0
352,0,0
353,4,0
354,0,0
355,2,0
356,3,0
357,3,0
358,1,0
359,1,0
360,1,0
361,1,0
362,2,0
363,0,0
364,1,0
365,1,0
366,1,0
367,2,0
368,1,0
369,1,0
370,1,0
371,1,0
372,2,0
373,0,0
374,1,0
375,2,0
376,1,0
377,2,0
378,0,0
379,2,0
380,0,0
381,1,0
382,1,0
383,2,0
384,0,0
385,2,0
386,2,0
387,0,0
388,1,0
389,0,0
390,1,0
391,1,0
392,0,0
393,2,0
394,0,0
395,1,0
396,0,0
397,2,0
398,1,0
399,1,0
400,2,0
401,1,0
402,0,0
403,8,0
404,1,0
405,3,0
406,2,0
407,0,0
408,0,0
409,3,0
410,4,0
411,1,0
412,0,0
413,0,0
414,0,0
415,1,0
416,0,0
417,1,0
418,0,0
419,1,0
420,0,0
421,0,0
422,0,0
423,1,0
424,0,0
425,0,0
426,0,0
427,0,0
428,0,0
429,1,0
430,0,0
431,1,0
432,1,0
433,1,0
434,1,0
435,3,0
436,1,0
437,1,0
438,0,0
439,0,0
440,0,0
441,0,0
442,0,0
443,1,0
444,0,0
445,0,0
446,0,0
447,4,0
448,0,0
449,0,0
450,2,0
451,0,0
452,0,0
453,1,0
454,4,0
455,1,0
456,0,0
457,2,0
458,0,0
459,0,0
460,1,0
461,3,0
462,3,0
463,0,0
464,2,0
465,1,0
466,1,0
467,0,0
468,1,0
469,2,0
470,1,0
471,1,0
472,0,0
473,0,0
474,0,0
475,2,0
476,0,0
477,0,0
478,1,0
479,1,0
480,0,0
481,3,0
482,3,0
483,1,0
484,3,0
485,2,0
486,1,0
487,2,0
488,1,0
489,1,0
490,2,0
491,0,0
492,3,0
493,1,0
494,3,0
495,3,0
496,8,0
497,2,0
498,0,0
499,5,0
500,0,0
501,1,0
502,1,0
503,0,0
504,0,0
505,2,0
506,0,0
507,2,0
508,2,0
509,0,0
510,4,0
511,1,0
512,1,0
513,5,0
514,4,0
515,3,0
516,5,0
517,2,0
518,0,0
519,1,0
520,2,0
521,4,0
522,2,0
523,3,0
524,0,0
525,8,0
526,7,0
527,3,0
528,4,0
529,4,0
530,3,0
531,6,0
532,3,0
533,3,0
534,1,0
535,2,0
536,3,0
537,2,0
538,2,0
539,1,0
540,2,0
541,2,0
542,1,0
543,6,0
544,7,0
545,5,0
546,1,0
547,4,0
548,1,0
549,5,0
550,4,0
551,2,0
552,1,0
553,2,0
554,2,0
555,3,0
556,4,0
557,5,0
558,4,0
559,3,0
560,0,0
561,2,0
562,2,0
563,4,0
564,1,0
565,2,0
566,0,0
567,8,0
568,8,0
569,4,0
570,2,0
571,0,0
572,3,0
573,1,0
574,2,0
575,0,0
576,1,0
577,1,0
578,3,0
579,1,0
580,2,0
581,1,0
582,3,0
583,0,0
584,1,0
585,0,0
586,4,0
587,0,0
588,1,0
589,1,0
590,3,0
591,1,0
592,5,0
593,5,0
594,4,0
595,1,0
596,0,0
597,0,0
598,0,0
599,1,0
600,0,0
601,0,0
602,0,0
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
609,0,0
610,4,0
611,1,0
612,4,0
613,0,0
614,1,0
615,10,0
616,5,0
617,2,0
618,2,0
619,2,0
620,0,0
621,1,0
622,0,0
623,3,0
624,1,0
625,0,0
626,1,0
627,0,0
628,0,0
629,1,0
630,1,0
631,0,0
632,3,0
633,4,0
634,1,0
635,0,0
636,1,0
637,0,0
638,2,0
639,0,0
640,0,0
641,0,0
642,1,0
643,0,0
