timestamp,value,label
0,42,0
1,94.8,0
2,42,0
3,68.4,0
4,68.4,0
5,86.4,0
6,68.4,0
7,42,0
8,112.8,0
9,68.4,0
10,42,0
11,86.4,0
12,42,0
13,68.4,0
14,42,0
15,104.4,0
16,68.4,0
17,42,0
18,104.4,0
19,42,0
20,68.4,0
21,68.4,0
22,86.4,0
23,68.4,0
24,42,0
25,112.8,0
26,150.6,0
27,42,0
28,112.8,0
29,50.4,0
30,68.4,0
31,42,0
32,112.8,0
33,68.4,0
34,42,0
35,112.8,0
36,42,0
37,68.4,0
38,68.4,0
39,78,0
40,60,0
41,42,0
42,112.8,0
43,42,0
44,60,0
45,68.4,0
46,86.4,0
47,68.4,0
48,42,0
49,112.8,0
50,68.4,0
51,42,0
52,112.8,0
53,42,0
54,68.4,0
55,68.4,0
56,86.4,0
57,68.4,0
58,42,0
59,94.8,0
60,42,0
61,68.4,0
62,68.4,0
63,86.4,0
64,68.4,0
65,42,0
66,104.4,0
67,68.4,0
68,42,0
69,112.8,0
70,42,0
71,76.8,0
72,42,0
73,112.8,0
74,68.4,0
75,42,0
76,112.8,0
77,42,0
78,68.4,0
79,68.4,0
80,86.4,0
81,68.4,0
82,42,0
83,112.8,0
84,42,0
85,60,0
86,68.4,0
87,86.4,0
88,68.4,0
89,42,0
90,112.8,0
91,68.4,0
92,42,0
93,112.8,0
94,42,0
95,68.4,0
96,68.4,0
97,86.4,0
98,68.4,0
99,42,0
100,112.8,0
101,42,0
102,68.4,0
103,68.4,0
104,94.8,0
105,68.4,0
106,42,0
107,94.8,0
108,68.4,0
109,42,0
110,94.8,0
111,42,0
112,68.4,0
113,42,0
114,104.4,0
115,68.4,0
116,42,0
117,112.8,0
118,42,0
119,68.4,0
120,68.4,0
121,86.4,0
122,68.4,0
123,42,0
124,112.8,0
125,60,0
126,50.4,0
127,94.8,0
128,60,0
129,68.4,0
130,42,0
131,112.8,0
132,60,0
133,42,0
134,112.8,0
135,42,0
136,68.4,0
137,68.4,0
138,86.4,0
139,68.4,0
140,42,0
141,112.8,0
142,42,0
143,76.8,0
144,68.4,0
145,86.4,0
146,68.4,0
147,42,0
148,112.8,0
149,68.4,0
150,42,0
151,112.8,0
152,42,0
153,68.4,0
154,42,0
155,86.4,0
156,68.4,0
157,42,0
158,104.4,0
159,42,0
160,68.4,0
161,150.6,0
162,86.4,0
163,68.4,0
164,42,0
165,112.8,0
166,68.4,0
167,42,0
168,94.8,0
169,68.4,0
170,68.4,0
171,42,0
172,112.8,0
173,68.4,0
174,42,0
175,112.8,0
176,42,0
177,60,0
178,68.4,0
179,86.4,0
180,68.4,0
181,42,0
182,112.8,0
183,42,0
184,68.4,0
185,68.4,0
186,86.4,0
187,68.4,0
188,42,0
189,112.8,0
190,68.4,0
191,42,0
192,121.2,0
193,42,0
194,68.4,0
195,42,0
196,112.8,0
197,68.4,0
198,42,0
199,112.8,0
200,42,0
201,68.4,0
202,58.8,0
203,68.4,0
204,68.4,0
205,42,0
206,112.8,0
207,68.4,0
208,42,0
209,94.8,0
210,60,0
211,68.4,0
212,42,0
213,112.8,0
214,68.4,0
215,42,0
216,112.8,0
