timestamp,value,label
0,73.96732207,0
1,74.935882,0
2,76.12416182,0
3,78.14070732,0
4,79.32983574,0
5,78.71041827,0
6,80.26978421,0
7,80.27282792,0
8,80.35342468,0
9,79.48652315,0
10,80.78327674,0
11,79.50815854,0
12,79.30203285,0
13,80.80262407,0
14,80.37778929,0
15,80.47923735,0
16,81.42356028,0
17,81.37357535,0
18,81.69094215,0
19,80.18124978,0
20,81.76717835,0
21,81.25978065,0
22,80.30293653,0
23,81.11459031,0
24,81.74810877,0
25,81.99460747,0
26,81.2580527,0
27,83.11803871,0
28,81.24702121,0
29,82.73586941,0
30,81.72332602,0
31,81.56235567,0
32,81.43553422,0
33,81.90815592,0
34,82.45575098,0
35,83.02758267,0
36,83.36235646,0
37,81.88701566,0
38,82.88189183,0
39,83.57965349,0
40,83.76141298,0
41,82.30991906,0
42,83.05136903,0
43,83.26333638,0
44,84.09700706,0
45,83.5464428,0
46,83.48998999,0
47,83.43534304,0
48,85.18336642,0
49,85.34462435,0
50,84.67196172,0
51,85.30276155,0
52,84.34921079,0
53,84.55584383,0
54,83.7711366,0
55,85.29834063,0
56,85.40014591,0
57,85.10730255,0
58,84.97405668,0
59,85.43784202,0
60,84.83484013,0
61,84.94715827,0
62,86.16861901,0
63,86.37621858,0
64,86.3421685,0
65,86.61918376,0
66,86.30151068,0
67,86.57173751,0
68,86.48675455,0
69,87.52018696,0
70,87.00908412,0
71,86.96641259,0
72,88.62366147,0
73,88.59942914,0
74,89.44293245,0
75,87.98565262,0
76,89.75558903,0
77,88.80257312,0
78,89.7298597,0
79,90.22009915,0
80,89.44223536,0
81,90.50690649,0
82,90.89985471,0
83,89.52273909,0
84,90.79023919,0
85,91.52798129,0
86,90.30234442,0
87,91.69464161,0
88,90.61223839,0
89,91.35611449,0
90,91.1192753,0
91,92.2779806,0
92,91.93466396,0
93,91.26341409,0
94,91.03317052,0
95,90.54178741,0
96,89.31712427,0
97,88.60863427,0
98,88.00860982,0
99,87.9874342,0
100,87.62276247,0
101,86.35545122,0
102,86.69530437,0
103,84.67963832,0
104,84.07484551,0
105,84.35696223,0
106,84.58044581,0
107,82.68818775,0
108,82.69563236,0
109,83.76512879,0
110,82.98957536,0
111,82.23041088,0
112,83.88653506,0
113,81.89958882,0
114,81.51452457,0
115,82.75784339,0
116,82.38401128,0
117,83.21031771,0
118,82.8468474,0
119,80.83401484,0
120,80.57814533,0
121,82.38411475,0
122,82.14105996,0
123,81.51010328,0
124,80.32038196,0
125,81.37765072,0
126,82.57875201,0
127,83.67102071,0
128,82.31952904,0
129,84.00735878,0
130,84.15133223,0
131,85.42547113,0
132,86.54847695,0
133,87.29964034,0
134,86.08152742,0
135,85.88428549,0
136,85.56048471,0
137,85.13496309,0
138,86.6109496,0
139,86.15758118,0
140,85.23120601,0
141,85.93395961,0
142,85.11561607,0
143,85.86375607,0
144,83.48616417,0
145,85.48938451,0
146,83.14095879,0
147,83.35164174,0
148,83.69802526,0
149,83.80362667,0
150,83.50931286,0
151,83.4881532,0
152,84.0784573,0
153,82.2651982,0
154,82.83535437,0
155,82.04034143,0
156,81.50854903,0
157,82.36420121,0
158,80.58482816,0
159,80.9978684,0
160,81.16723557,0
161,80.31567859,0
162,79.66605694,0
163,79.8814896,0
164,78.09314197,0
165,77.72449282,0
166,78.41045288,0
167,77.1646548,0
168,75.35177264,0
169,76.18233367,0
170,74.56924109,0
171,73.50573006,0
172,74.57014555,0
173,72.68741156,0
174,73.52553931,0
175,72.82721113,0
176,72.77529924,0
177,73.83093472,0
178,73.13846943,0
179,75.34241901,0
180,74.81298165,0
181,76.34122004,0
182,75.35202093,0
183,76.16336404,0
184,77.01836571,0
185,78.61550225,0
186,77.52448684,0
187,79.26428222,0
188,77.39280881,0
189,78.22049763,0
190,78.35412045,0
191,80.11719562,0
192,80.49280262,0
193,78.8077078,0
194,80.44409017,0
195,79.70186363,0
196,80.17581648,0
197,80.00900765,0
198,79.75172848,0
199,81.54395534,0
200,81.30146345,0
201,81.19987815,0
202,81.68924032,0
203,80.85042358,0
204,80.22887183,0
205,80.54340412,0
206,82.69675156,0
207,82.87691879,0
208,81.39294104,0
209,81.09516526,0
210,82.01953528,0
211,81.3269712,0
212,82.31148178,0
213,83.32496669,0
214,83.21001771,0
215,82.25146959,0
216,83.11339476,0
217,84.61722355,0
218,84.37223101,0
219,84.79520638,0
220,83.63540044,0
221,82.62589147,0
222,83.2559329,0
223,84.38916448,0
224,83.18147487,0
225,83.48184527,0
226,82.68143532,0
227,82.97997961,0
228,84.1348685,0
229,83.54342224,0
230,82.56862498,0
231,83.45096889,0
232,83.45143576,0
233,82.88039053,0
234,82.57263847,0
