timestamp,value,label
0,0.064534524,0
1,0.064295318,0
2,0.063879838,0
3,0.065691833,0
4,NA,NA
5,0.056301242,0
6,0.067750636,0
7,0,0
8,NA,NA
9,0.065287908,0
10,0.063178539,0
11,0,0
12,0,0
13,0,0
14,NA,NA
15,NA,NA
16,NA,NA
17,NA,NA
18,NA,NA
19,NA,NA
20,NA,NA
21,NA,NA
22,NA,NA
23,NA,NA
24,NA,NA
25,NA,NA
26,NA,NA
27,NA,NA
28,NA,NA
29,NA,NA
30,NA,NA
31,NA,NA
32,NA,NA
33,NA,NA
34,NA,NA
35,NA,NA
36,NA,NA
37,NA,NA
38,NA,NA
39,NA,NA
40,NA,NA
41,NA,NA
42,NA,NA
43,NA,NA
44,NA,NA
45,NA,NA
46,NA,NA
47,NA,NA
48,NA,NA
49,NA,NA
50,NA,NA
51,NA,NA
52,NA,NA
53,NA,NA
54,NA,NA
55,NA,NA
56,NA,NA
57,NA,NA
58,NA,NA
59,NA,NA
60,NA,NA
61,NA,NA
62,NA,NA
63,NA,NA
64,NA,NA
65,NA,NA
66,NA,NA
67,NA,NA
68,NA,NA
69,NA,NA
70,NA,NA
71,NA,NA
72,NA,NA
73,NA,NA
74,NA,NA
75,NA,NA
76,NA,NA
77,NA,NA
78,NA,NA
79,NA,NA
80,NA,NA
81,NA,NA
82,NA,NA
83,NA,NA
84,NA,NA
85,NA,NA
86,NA,NA
87,NA,NA
88,NA,NA
89,NA,NA
90,NA,NA
91,NA,NA
92,NA,NA
93,NA,NA
94,NA,NA
95,NA,NA
96,NA,NA
97,NA,NA
98,NA,NA
99,NA,NA
100,NA,NA
101,NA,NA
102,NA,NA
103,NA,NA
104,NA,NA
105,NA,NA
106,NA,NA
107,NA,NA
108,NA,NA
109,NA,NA
110,NA,NA
111,NA,NA
112,NA,NA
113,NA,NA
114,NA,NA
115,NA,NA
116,NA,NA
117,NA,NA
118,NA,NA
119,NA,NA
120,NA,NA
121,NA,NA
122,NA,NA
123,NA,NA
124,NA,NA
125,NA,NA
126,NA,NA
127,NA,NA
128,NA,NA
129,NA,NA
130,NA,NA
131,NA,NA
132,NA,NA
133,NA,NA
134,NA,NA
135,NA,NA
136,NA,NA
137,NA,NA
138,NA,NA
139,NA,NA
140,NA,NA
141,NA,NA
142,NA,NA
143,NA,NA
144,NA,NA
145,NA,NA
146,NA,NA
147,NA,NA
148,NA,NA
149,NA,NA
150,NA,NA
151,NA,NA
152,NA,NA
153,NA,NA
154,NA,NA
155,NA,NA
156,NA,NA
157,NA,NA
158,NA,NA
159,NA,NA
160,NA,NA
161,NA,NA
162,NA,NA
163,NA,NA
164,NA,NA
165,NA,NA
166,NA,NA
167,NA,NA
168,NA,NA
169,NA,NA
170,NA,NA
171,NA,NA
172,NA,NA
173,NA,NA
174,NA,NA
175,NA,NA
176,NA,NA
177,NA,NA
178,NA,NA
179,NA,NA
180,NA,NA
181,NA,NA
182,NA,NA
183,NA,NA
184,NA,NA
185,NA,NA
186,NA,NA
187,NA,NA
188,NA,NA
189,NA,NA
190,NA,NA
191,NA,NA
192,NA,NA
193,NA,NA
194,NA,NA
195,NA,NA
196,NA,NA
197,NA,NA
198,NA,NA
199,NA,NA
200,NA,NA
201,NA,NA
202,NA,NA
203,NA,NA
204,NA,NA
205,NA,NA
206,NA,NA
207,NA,NA
208,NA,NA
209,NA,NA
210,NA,NA
211,NA,NA
212,NA,NA
213,NA,NA
214,NA,NA
215,NA,NA
216,NA,NA
217,NA,NA
218,NA,NA
219,NA,NA
220,NA,NA
221,NA,NA
222,NA,NA
223,NA,NA
224,NA,NA
225,NA,NA
226,NA,NA
227,NA,NA
228,NA,NA
229,NA,NA
230,NA,NA
231,NA,NA
232,NA,NA
233,NA,NA
234,NA,NA
235,NA,NA
236,NA,NA
237,NA,NA
238,NA,NA
239,NA,NA
240,NA,NA
241,0.065932076,0
242,0.068277308,0
243,0,0
244,NA,NA
245,0.062787234,0
246,0.066577566,0
247,0.077044715,0
248,0.075116301,0
249,0.07199654,0
250,0,0
251,0,0
252,NA,NA
253,NA,NA
254,NA,NA
255,0.061142873,0
256,0,0
257,0.04943192,0
258,NA,NA
259,0.071269501,0
260,0.064887449,0
261,0.079126387,0
262,0.079692364,0
263,0.064561804,0
264,0.076985488,0
265,0.071985259,0
266,0.066090552,0
267,0.064693249,0
268,0.064608783,0
269,0.067478103,0
270,0.069862932,0
271,0.06589513,0
272,0.065224467,0
273,0.058982897,0
274,0,0
275,NA,NA
276,NA,NA
277,NA,NA
278,NA,NA
279,NA,NA
280,0,0
281,NA,NA
282,NA,NA
283,NA,NA
284,NA,NA
285,NA,NA
286,NA,NA
287,NA,NA
288,0,0
289,0.075375982,0
290,0.068337687,0
291,0.077055882,0
292,0.085102868,0
293,0.074617078,0
294,0.073783769,0
295,0.067219689,0
296,0.082650582,0
297,0.071369655,0
298,0.074396641,0
299,0.11970953,0
300,0.067314457,0
301,0.072558182,0
302,0.067285087,0
303,0.070712037,0
304,0.064641756,0
305,0.073068096,0
306,0.070574748,0
307,0.066541138,0
308,0.070966409,0
309,0.072068935,0
310,0.068014095,0
311,0.069069546,0
312,0.066306158,0
313,0.071656362,0
314,0.070537682,0
315,0.069981819,0
316,0.063712692,0
317,0.075929066,0
318,0.068992963,0
319,0.073445647,0
320,0.07052242,0
321,0.226947951,0
322,0.0770232,0
323,0.072146928,0
324,0.070184442,0
325,0.071785589,0
326,0.071434908,0
327,0.065622919,0
328,0.081242128,0
329,0.093692864,0
330,0.090847328,0
331,0.086801539,0
332,0.072789827,0
333,0.075273923,0
334,0,0
335,0.074694667,0
336,0.070129173,0
337,NA,NA
338,0.080410458,0
339,0.067807492,0
340,0.081913164,0
341,0,0
342,0.112033203,0
343,0.089263947,0
344,0.071310352,0
345,0.073491377,0
346,0.062912334,0
347,0.060903851,0
348,0.055824222,0
349,0.062922219,0
350,0.077225626,0
351,0.083142297,0
352,0.078444249,0
353,0.070287943,0
354,0.067850363,0
355,NA,NA
356,NA,NA
357,NA,NA
358,NA,NA
359,NA,NA
360,NA,NA
361,NA,NA
