timestamp,value,label
0,33.5573,0
1,33.446,0
2,33.4447,0
3,33.3333,0
4,33.4447,0
5,33.4447,0
6,33.446,0
7,33.4427,0
8,33.3333,0
9,33.554,0
10,33.3333,0
11,33.4427,0
12,33.4427,0
13,33.5573,0
14,33.3333,0
15,33.4447,0
16,33.446,0
17,33.3333,0
18,33.5553,0
19,33.3333,0
20,33.6647,0
21,33.3333,0
22,33.3333,0
23,33.5587,0
24,33.5587,0
25,33.3333,0
26,33.4447,0
27,33.4427,0
28,33.3333,0
29,33.554,0
30,33.3333,0
31,33.4447,0
32,33.4447,0
33,33.446,0
34,33.4427,0
35,33.3333,0
36,33.5587,0
37,35.222,0
38,33.3333,0
39,33.3333,0
40,33.5553,0
41,33.3333,0
42,35.2507,0
43,33.3333,0
44,33.4447,0
45,33.4447,0
46,33.4447,0
47,33.4447,0
48,33.554,0
49,33.3333,0
50,33.4427,0
51,33.4447,0
52,33.5573,0
53,33.3333,0
54,33.4427,0
55,33.4447,0
56,33.4427,0
57,33.446,0
58,33.3333,0
59,33.4427,0
60,33.4427,0
61,33.5573,0
62,33.3333,0
63,33.446,0
64,33.446,0
65,33.4447,0
66,33.446,0
67,33.3333,0
68,33.554,0
69,33.3333,0
70,33.5553,0
71,33.3333,0
72,33.554,0
73,33.3333,0
74,33.5553,0
75,33.3333,0
76,33.3333,0
77,33.5553,0
78,33.3333,0
79,33.4447,0
80,33.4427,0
81,33.4447,0
82,33.446,0
83,33.3333,0
84,33.556,0
85,33.446,0
86,33.4447,0
87,33.3333,0
88,33.446,0
89,33.4427,0
90,33.4447,0
91,33.446,0
92,33.446,0
93,33.3333,0
94,33.554,0
95,33.3333,0
96,33.5553,0
97,33.4447,0
98,33.5573,0
99,33.3333,0
100,33.4447,0
101,33.4427,0
102,33.3333,0
103,33.556,0
104,33.3333,0
105,33.446,0
106,33.446,0
107,33.3333,0
108,33.5573,0
109,33.446,0
110,33.4427,0
111,33.3333,0
112,33.5587,0
113,33.3333,0
114,33.556,0
115,33.3333,0
116,33.3333,0
117,33.5573,0
118,33.3333,0
119,33.554,0
120,33.3333,0
121,33.556,0
122,33.3333,0
123,33.554,0
124,33.3333,0
125,33.3333,0
126,33.5587,0
127,33.3333,0
128,33.556,0
129,33.3333,0
130,33.3333,0
131,33.672,0
132,33.554,0
133,33.3333,0
134,33.4427,0
135,34.7767,0
136,34.452,0
137,34.2133,0
138,33.4427,0
139,33.4427,0
140,33.3333,0
141,33.4447,0
142,33.4427,0
143,33.4447,0
144,33.552,0
145,33.4447,0
146,33.3333,0
147,33.552,0
148,33.3333,0
149,33.5573,0
150,33.3333,0
151,33.3333,0
152,33.554,0
153,33.3333,0
154,33.554,0
155,33.3333,0
156,33.552,0
157,33.3333,0
158,33.552,0
159,33.3333,0
160,33.4427,0
161,33.4447,0
162,33.446,0
163,33.4427,0
164,33.3333,0
165,33.4447,0
166,33.446,0
167,33.4427,0
168,33.4447,0
169,33.4447,0
170,33.4427,0
171,33.8887,0
172,33.8833,0
173,33.3333,0
174,33.5573,0
175,33.3333,0
176,33.4447,0
177,33.446,0
178,33.446,0
179,33.446,0
180,33.4427,0
181,33.4427,0
182,33.446,0
183,33.3333,0
184,33.4447,0
185,33.4427,0
186,33.446,0
187,33.446,0
188,33.3333,0
189,33.5573,0
190,33.3333,0
191,33.446,0
192,33.446,0
193,33.446,0
194,33.4427,0
195,33.446,0
196,33.4447,0
197,33.3333,0
198,33.5587,0
199,33.3333,0
200,33.4447,0
201,33.4427,0
202,33.3333,0
203,33.552,0
204,33.4447,0
205,33.4427,0
206,33.3333,0
207,33.5573,0
208,33.3333,0
209,33.556,0
210,33.3333,0
211,33.3333,0
212,33.668,0
213,33.3333,0
214,33.5553,0
215,33.3333,0
216,33.552,0
217,33.3333,0
218,33.556,0
219,33.3333,0
220,33.556,0
221,33.3333,0
222,33.4447,0
223,33.4427,0
224,9.09091,0
225,28.8093,0
226,33.3333,0
227,33.4427,0
228,35.3187,0
229,34.3413,0
230,35.1113,0
231,33.446,0
232,33.446,0
233,33.3333,0
234,33.5553,0
235,33.3333,0
236,33.4427,0
237,33.4447,0
238,33.4427,0
239,33.4447,0
240,33.552,0
241,33.3333,0
242,33.4447,0
243,33.4447,0
244,33.446,0
245,34.2313,0
246,33.5553,0
247,33.3333,0
248,33.4447,0
249,33.4427,0
250,33.4447,0
251,33.4447,0
252,33.4447,0
253,33.4447,0
254,33.4427,0
255,33.4427,0
256,33.3333,0
257,33.4427,0
258,33.4427,0
259,33.4427,0
260,33.4447,0
261,33.3333,0
262,33.554,0
263,33.3333,0
264,33.5573,0
265,33.3333,0
266,33.5553,0
267,33.3333,0
268,33.4427,0
269,33.4427,0
270,33.3333,0
271,33.5573,0
272,33.446,0
273,33.4447,0
274,33.446,0
275,33.3333,0
276,33.5587,0
277,33.4447,0
278,33.4447,0
279,33.4427,0
280,33.446,0
281,33.3333,0
282,33.554,0
283,33.3333,0
284,35.6707,0
285,33.4427,0
286,33.4447,0
287,33.446,0
288,33.552,0
289,33.3333,0
290,33.554,0
291,33.3333,0
292,33.4447,0
293,33.446,0
294,33.3333,0
295,33.556,0
296,33.3333,0
297,33.5573,0
298,33.3333,0
299,33.3333,0
300,33.5573,0
301,33.554,0
302,33.3333,0
303,33.5553,0
304,33.3333,0
305,33.3333,0
306,33.554,0
307,33.3333,0
308,34.124,0
309,37.664,0
310,37.8887,0
311,37.6533,0
312,34.3427,0
313,33.3333,0
314,33.556,0
315,33.3333,0
316,37.6687,0
317,38.5593,0
318,38.328,0
319,33.6647,0
320,33.3333,0
321,33.4427,0
322,33.446,0
323,33.4447,0
324,33.4447,0
325,35.588,0
326,33.3333,0
327,33.554,0
328,33.3333,0
329,35.3333,0
330,33.5553,0
331,33.3333,0
332,33.554,0
333,33.3333,0
334,33.556,0
335,33.4447,0
336,33.5573,0
337,33.3333,0
338,33.446,0
339,33.446,0
340,33.3333,0
341,33.4447,0
342,33.446,0
343,33.4447,0
344,33.4447,0
345,33.446,0
346,33.3333,0
347,33.4447,0
348,33.554,0
349,33.446,0
350,33.3333,0
351,33.446,0
352,33.4427,0
353,33.4447,0
354,33.446,0
355,33.3333,0
356,33.554,0
357,33.3333,0
358,33.4427,0
359,33.4447,0
360,33.5573,0
361,33.3333,0
362,33.4427,0
363,33.4447,0
364,33.3333,0
365,33.556,0
366,33.3333,0
367,33.4447,0
368,33.4447,0
369,33.3333,0
370,33.556,0
371,33.3333,0
372,33.554,0
373,33.3333,0
374,33.554,0
375,33.3333,0
376,33.4427,0
377,33.446,0
378,33.3333,0
379,33.5573,0
380,33.4427,0
381,33.556,0
382,33.3333,0
383,33.3333,0
384,33.5573,0
385,33.556,0
386,33.3333,0
387,33.554,0
388,33.3333,0
389,33.3333,0
390,33.554,0
391,33.3333,0
392,33.5553,0
393,33.3333,0
394,33.4427,0
395,33.4427,0
396,33.4447,0
397,33.446,0
398,33.4447,0
399,33.446,0
400,33.446,0
401,33.3333,0
402,33.446,0
403,33.4427,0
404,33.4447,0
405,33.4447,0
406,33.4447,0
407,33.4427,0
408,33.4447,0
409,33.4427,0
410,33.4447,0
411,33.4427,0
412,33.3333,0
413,33.4427,0
414,33.4447,0
415,33.4447,0
416,33.4447,0
417,33.4447,0
418,33.4427,0
419,33.3333,0
420,33.5573,0
421,33.4447,0
422,33.446,0
423,33.3333,0
424,33.4447,0
425,33.4447,0
426,33.4427,0
427,33.446,0
428,33.3333,0
429,33.556,0
430,33.3333,0
431,33.556,0
432,33.4447,0
433,33.4447,0
434,33.446,0
435,33.4427,0
436,33.3333,0
437,33.4427,0
438,33.4427,0
439,33.4427,0
440,33.4427,0
441,33.3333,0
442,33.552,0
443,33.3333,0
444,33.5553,0
445,33.4427,0
446,33.3333,0
447,33.5553,0
448,33.3333,0
449,35.6633,0
450,33.4447,0
451,33.4427,0
452,33.446,0
453,33.4447,0
454,33.3333,0
455,33.4447,0
456,33.556,0
457,33.446,0
458,33.3333,0
459,33.4447,0
460,33.4447,0
461,33.446,0
462,33.4447,0
463,33.3333,0
464,33.5573,0
465,33.3333,0
466,33.4447,0
467,33.4447,0
468,33.554,0
469,33.3333,0
470,33.4427,0
471,33.4427,0
472,33.4427,0
473,33.4427,0
474,33.4447,0
475,33.5553,0
476,33.3333,0
477,33.4447,0
478,33.4447,0
479,33.446,0
480,33.4427,0
481,33.556,0
482,33.3333,0
483,33.556,0
484,33.3333,0
485,33.3333,0
486,33.5573,0
487,33.3333,0
488,33.5573,0
489,33.3333,0
490,33.4427,0
491,33.4447,0
492,33.5573,0
493,33.3333,0
494,33.4427,0
495,33.4447,0
496,33.4447,0
497,33.4447,0
498,33.4447,0
499,33.3333,0
500,33.446,0
501,33.4427,0
502,33.4447,0
503,33.446,0
504,33.4447,0
505,33.4447,0
506,33.446,0
507,33.5573,0
508,33.4427,0
509,33.3333,0
510,33.446,0
511,33.4447,0
512,33.4447,0
513,33.3333,0
514,33.5553,0
515,33.3333,0
516,33.556,0
517,33.3333,0
518,33.554,0
519,36.6713,0
520,34.778,0
521,33.3333,0
522,33.5553,0
523,33.3333,0
524,33.5587,0
525,33.3333,0
526,33.4427,0
527,33.4447,0
528,33.5553,0
529,33.3333,0
530,33.3333,0
531,33.556,0
532,33.3333,0
533,33.556,0
534,33.3333,0
535,33.4447,0
536,33.446,0
537,33.4447,0
538,33.446,0
539,33.3333,0
540,33.5553,0
541,33.446,0
542,33.4427,0
543,33.3333,0
544,33.446,0
545,33.446,0
546,33.446,0
547,33.4447,0
548,33.446,0
549,33.3333,0
550,33.4427,0
551,33.4447,0
552,33.556,0
553,33.3333,0
554,33.4447,0
555,33.446,0
556,33.4427,0
557,33.4447,0
558,33.3333,0
559,34.8907,0
560,35.5727,0
561,33.446,0
562,33.3333,0
563,33.4447,0
564,33.5573,0
565,33.4447,0
566,33.4447,0
567,33.3333,0
568,33.4447,0
569,33.4447,0
570,33.4447,0
571,33.446,0
572,33.4447,0
573,33.3333,0
574,33.4447,0
575,33.4427,0
576,33.556,0
577,33.3333,0
578,33.556,0
579,33.3333,0
580,33.446,0
581,33.446,0
582,33.3333,0
583,33.5573,0
584,33.3333,0
585,33.554,0
586,33.3333,0
587,33.3333,0
588,33.554,0
589,33.5573,0
590,33.3333,0
591,33.4447,0
592,33.4447,0
593,33.4447,0
594,33.7833,0
595,33.5587,0
596,33.3333,0
597,33.4447,0
598,33.4447,0
599,33.3333,0
600,33.5573,0
601,33.5573,0
602,33.3333,0
603,33.3333,0
604,33.554,0
605,33.3333,0
606,33.5587,0
607,33.3333,0
608,33.446,0
609,33.4447,0
610,33.4427,0
611,33.554,0
612,33.554,0
613,35.1113,0
614,33.4447,0
615,33.4447,0
616,33.3333,0
617,35.1947,0
618,33.4427,0
619,33.4427,0
620,33.3333,0
621,33.4427,0
622,33.4427,0
623,33.4447,0
624,33.5573,0
625,34.5553,0
626,35.328,0
627,34.774,0
628,34.6613,0
629,33.556,0
630,33.3333,0
631,33.3333,0
632,33.67,0
633,33.3333,0
634,33.4447,0
635,33.4447,0
636,33.554,0
637,33.3333,0
638,33.4447,0
639,33.4447,0
640,33.3333,0
641,33.554,0
642,33.3333,0
643,33.446,0
644,33.446,0
645,33.4447,0
646,33.4447,0
647,33.3333,0
648,33.552,0
649,33.4427,0
650,33.446,0
651,33.3333,0
652,33.4447,0
653,33.4447,0
654,33.4447,0
655,33.446,0
656,33.446,0
657,33.3333,0
658,33.446,0
659,33.4447,0
660,33.5573,0
661,33.4427,0
662,33.3333,0
663,33.4427,0
664,33.4447,0
665,33.446,0
666,33.3333,0
667,33.5573,0
668,33.3333,0
669,33.4447,0
670,33.4447,0
671,33.3333,0
672,33.5553,0
673,33.4447,0
674,33.446,0
675,33.4447,0
676,33.4447,0
677,33.3333,0
678,33.554,0
679,33.3333,0
680,33.446,0
681,33.4427,0
682,33.3333,0
683,33.5573,0
684,33.4447,0
685,33.4447,0
686,33.3333,0
687,33.552,0
688,33.3333,0
689,33.4427,0
690,33.4427,0
691,33.3333,0
692,33.5553,0
693,33.3333,0
694,33.6647,0
695,33.4427,0
696,33.554,0
697,33.3333,0
698,33.446,0
699,33.4427,0
700,33.3333,0
701,33.552,0
702,33.3333,0
703,33.4447,0
704,33.446,0
705,33.3333,0
706,33.554,0
707,33.3333,0
708,33.5573,0
709,33.3333,0
710,33.5587,0
711,33.3333,0
712,33.4427,0
713,33.4427,0
714,33.4447,0
715,33.4427,0
716,33.3333,0
717,33.4447,0
718,33.4447,0
719,33.4427,0
720,33.4427,0
721,33.4447,0
722,33.4427,0
723,33.4447,0
724,33.4427,0
725,33.3333,0
726,33.552,0
727,33.3333,0
728,33.446,0
729,33.446,0
730,33.446,0
731,33.446,0
732,33.4427,0
733,33.4447,0
734,33.4447,0
735,33.4447,0
736,33.446,0
737,33.3333,0
738,33.4427,0
