timestamp,value,label
0,18.0904862285,0
1,20.3598425859,0
2,21.1054698472,0
3,21.1515852522,0
4,18.1371405424,0
5,21.6256605306,0
6,21.6738066877,0
7,20.2455614926,0
8,19.9283327955,0
9,18.1794698523,0
10,20.24781657,0
11,19.6375163271,0
12,21.0912256296,0
13,19.6155342675,0
14,20.7343233333,0
15,18.405632585,0
16,18.5318090831,0
17,18.5588407626,0
18,18.1821019992,0
19,20.1653154371,0
20,21.1758709042,0
21,20.4416448148,0
22,20.2998195422,0
23,20.7224957136,0
24,19.3585812923,0
25,19.4478162866,0
26,19.2570803929,0
27,20.8484357314,0
28,18.6465613427,0
29,18.0521011213,0
30,20.3847857869,0
31,21.7695254589,0
32,20.437631668,0
33,21.1316866118,0
34,20.6911628379,0
35,19.9897466141,0
36,20.8735696071,0
37,21.2964164954,0
38,18.8989265767,0
39,19.3445219219,0
40,18.89490293,0
41,19.8086918224,0
42,21.5402582037,0
43,19.3808284033,0
44,19.4978675565,0
45,21.4414689387,0
46,20.061497323,0
47,20.1417959986,0
48,21.4432048133,0
49,19.9621069481,0
50,20.7262301385,0
51,18.3425786635,0
52,18.7145268525,0
53,19.6175048029,0
54,19.9793562713,0
55,21.8629348049,0
56,21.8826065322,0
57,21.4047883499,0
58,19.2623953411,0
59,21.8561131633,0
60,20.7573634587,0
61,19.5717605113,0
62,20.8066996679,0
63,18.0660909191,0
64,18.5846187291,0
65,21.3187428462,0
66,20.5822945475,0
67,19.4567788052,0
68,20.0026665609,0
69,21.6205685986,0
70,20.5263124379,0
71,19.5925971357,0
72,18.4813066296,0
73,19.1749872065,0
74,21.9133609312,0
75,19.7494522514,0
76,19.8873578554,0
77,19.9943921296,0
78,21.5364160918,0
79,20.4157131375,0
80,20.7747081458,0
81,19.5576541702,0
82,18.1163504744,0
83,21.723891657,0
84,21.7965107237,0
85,21.7966122134,0
86,21.7747483466,0
87,21.2609677643,0
88,20.7383842005,0
89,21.3780396731,0
90,20.402184956,0
91,18.5374784556,0
92,19.5648726602,0
93,21.8851796479,0
94,19.4045512544,0
95,21.4713116549,0
96,18.3728458831,0
97,19.3367353695,0
98,19.4038132989,0
99,18.2064101724,0
100,18.4763773207,0
101,18.7726608445,0
102,21.3512623632,0
103,18.2536079598,0
104,19.1948036054,0
105,18.0407000104,0
106,20.7825109816,0
107,20.4812123602,0
108,69.9717587639,0
109,66.2916058721,0
110,64.0324423692,0
111,70.9963549007,0
112,72.2312030693,0
113,63.0849803741,0
114,67.8208802199,0
115,64.5825332749,0
116,63.4862533124,0
117,71.1868242635,0
118,68.5181183224,0
119,64.1401205203,0
120,74.651200174,0
121,84.842464979,0
122,83.0115068443,0
123,83.4967734494,0
124,76.9793877467,0
125,79.5214887361,0
126,75.687435328,0
127,71.0460898627,0
128,76.0645957014,0
129,79.0585812898,0
130,74.2964790823,0
131,83.0001929198,0
