timestamp,value,label
0,0.102708933718,0
1,0.0680387288977,0
2,0.0779940923738,0
3,0.0776821504362,0
4,0.0779655822725,0
5,0.0782387022016,0
6,0.0764376321353,0
7,0.0813604030824,0
8,0.0740671641791,0
9,0.0881683168317,0
10,0.100271186441,0
11,0.145846153846,0
12,0.148755760369,0
13,0.129252873563,0
14,0.133892733564,0
15,0.0889721385542,0
16,0.101374045802,0
17,0.0847703289882,0
18,0.0771626399529,0
19,0.0938016019717,0
20,0.178962789335,0
21,0.0584133611691,0
22,0.316660628019,0
23,0.585524215008,0
24,0.54060629317,0
25,0.157337024918,0
26,0.112858958069,0
27,0.135819935691,0
28,0.141235469944,0
29,0.133929462059,0
30,0.140538705297,0
31,0.163977340489,0
32,0.134132539092,0
33,0.155975103734,0
34,0.155511111111,0
35,0.217246376812,0
36,0.364081632653,0
37,0.303917525773,0
38,0.169372146119,0
39,0.210147058824,0
40,0.142770069376,0
41,0.132340234023,0
42,0.217628111274,0
43,0.125834018077,0
44,0.121125169453,0
45,0.146591900312,0
46,0.136264949402,0
47,0.287270341207,0
48,0.262491349481,0
49,0.177481617647,0
50,0.164255803368,0
51,0.0943986420951,0
52,0.147355967078,0
53,0.147790357925,0
54,0.159181698196,0
55,0.179014423077,0
56,0.158061389338,0
57,0.164495798319,0
58,0.210178571429,0
59,0.361508379888,0
60,0.396242424242,0
61,0.3108,0
62,0.163407894737,0
63,0.232827380952,0
64,0.150031725888,0
65,0.153234649123,0
66,0.129575841402,0
67,0.159706055262,0
68,0.124592555332,0
69,0.157410306588,0
70,0.188386336867,0
71,0.170208955224,0
72,0.269775,0
73,0.177579818683,0
74,0.104126213592,0
75,0.138887434555,0
76,0.156115560641,0
77,0.14933023616,0
78,0.139427385892,0
79,0.165333333333,0
80,0.166898029135,0
81,0.148737024221,0
82,0.206421052632,0
83,0.428450704225,0
84,0.43265625,0
85,0.367876712329,0
86,0.273265306122,0
87,0.216682316119,0
88,0.112016971279,0
89,0.10167945439,0
90,0.0925862785863,0
91,0.0895495495495,0
92,0.115989208633,0
93,0.0836048125868,0
94,0.129852686308,0
95,0.203508064516,0
96,0.217587719298,0
97,0.114203010421,0
98,0.101214821764,0
99,0.0840745762712,0
100,0.099083032491,0
101,0.0941884057971,0
102,0.103973607038,0
103,0.104675118859,0
104,0.0974506283662,0
105,0.0919031141869,0
106,0.157662337662,0
107,0.167058823529,0
108,0.235480225989,0
109,0.212184300341,0
110,0.112742857143,0
111,0.147730337079,0
112,0.119763058697,0
113,0.0867731204258,0
114,0.127560553633,0
115,0.0977996485062,0
116,0.114170134073,0
117,0.105995567048,0
118,0.0858952702703,0
119,0.160833333333,0
120,0.192157221207,0
121,0.107871700635,0
122,0.083264947245,0
123,0.0918414995067,0
124,0.0995795691452,0
125,0.0932699753608,0
126,0.101591296928,0
127,0.0921109399076,0
128,0.127071583514,0
129,0.137097966728,0
130,0.118421052632,0
131,0.144338842975,0
132,0.0782887700535,0
133,0.220301204819,0
134,0.164699453552,0
135,0.108463047744,0
136,0.102736976943,0
137,0.102960647297,0
138,0.123211245809,0
139,0.113019491245,0
140,0.084253776435,0
141,0.110483921324,0
142,0.113454935622,0
143,0.116834291188,0
144,0.0972659340659,0
145,0.105179153094,0
146,0.10259502924,0
147,NA,NA
148,NA,NA
149,0.107587501676,0
150,0.0903654342218,0
151,0.127488095238,0
152,0.0985870445344,0
153,0.136444444444,0
154,0.140586206897,0
155,0.188407643312,0
156,0.283051948052,0
157,0.251264367816,0
158,0.193255319149,0
159,0.140306486101,0
160,0.13211786372,0
161,0.117506534239,0
162,0.122098009188,0
163,0.1728287708,0
164,0.208624247635,0
165,0.139134796238,0
166,0.178056994819,0
167,0.109612486545,0
168,0.086958041958,0
169,0.134871794872,0
170,0.121639157655,0
171,NA,NA
172,NA,NA
173,NA,NA
174,0.132551401869,0
175,NA,NA
176,NA,NA
177,0.143741677763,0
178,0.117344018317,0
179,NA,NA
180,NA,NA
181,NA,NA
182,0.189715994021,0
183,NA,NA
184,0.603828125,0
185,0.17552404439,0
186,0.129837033122,0
187,0.185934489403,0
188,0.237457081545,0
189,0.206713178295,0
190,0.128012345679,0
191,0.211916932907,0
192,NA,NA
193,NA,NA
194,NA,NA
195,NA,NA
196,NA,NA
197,NA,NA
198,NA,NA
199,NA,NA
200,NA,NA
201,0.34578125,0
202,NA,NA
203,NA,NA
204,NA,NA
205,NA,NA
206,NA,NA
207,0.133918069867,0
208,NA,NA
209,0.150357746845,0
210,0.203111864407,0
211,0.130078543377,0
212,0.167640449438,0
213,0.113326102675,0
214,0.206984732824,0
215,0.245220125786,0
216,0.218996282528,0
217,0.175434131737,0
218,0.159976387249,0
219,0.102847736626,0
220,0.133527934714,0
221,0.130798296966,0
222,0.142358490566,0
223,0.118586849853,0
224,0.23673151751,0
225,0.255961538462,0
226,0.200746268657,0
227,0.259387755102,0
228,0.311612903226,0
229,0.317843137255,0
230,0.239368421053,0
231,0.264626168224,0
232,0.240777777778,0
233,0.228554216867,0
234,0.15796,0
235,0.143783359498,0
236,0.148010948905,0
237,0.160905550146,0
238,0.145347776511,0
239,0.155945121951,0
240,0.136297468354,0
241,0.164156769596,0
242,0.124148727984,0
243,0.141942344045,0
244,0.136494117647,0
245,0.146881275842,0
246,0.142295918367,0
247,0.157718978102,0
248,0.138475120385,0
249,0.136170212766,0
250,0.275098039216,0
251,0.4325,0
252,0.333389830508,0
253,0.316944444444,0
254,0.301511627907,0
255,0.195191637631,0
256,0.159351145038,0
257,0.145196471532,0
258,0.0943785310734,0
259,0.0936181756528,0
260,0.0955099293167,0
261,0.0875148456057,0
262,0.101887323944,0
263,0.0932715820674,0
264,0.0801869782972,0
